state,district,quarter,property_type,sales_count,total_value_rm,mean_price_rm,median_price_rm,p25_price_rm,p75_price_rm,under_300k,under_500k
Johor,Kluang,2025Q3,flat,1.0,80000.0,80000.0,80000.0,80000.0,80000.0,1.0,1.0
Johor,Kluang,2025Q3,low_cost_flat,2.0,130000.0,65000.0,65000.0,52500.0,77500.0,2.0,2.0
Johor,Kluang,2025Q3,low_cost_house,5.0,900000.0,180000.0,180000.0,160000.0,190000.0,5.0,5.0
Johor,Kluang,2025Q3,semi_detached,14.0,8872000.0,633714.29,659500.0,405000.0,741250.0,0.0,5.0
Johor,Kluang,2025Q3,terrace,93.0,31362000.0,337225.81,300000.0,250000.0,408000.0,48.0,79.0
Johor,Kluang,2025Q4,all,141.0,55900000.0,396453.9,350000.0,245000.0,538000.0,64.0,98.0
Johor,Kluang,2025Q4,cluster,9.0,6753000.0,750333.33,788000.0,660000.0,818000.0,0.0,0.0
Johor,Kluang,2025Q4,detached,8.0,3097000.0,387125.0,407500.0,360000.0,488000.0,2.0,6.0
Johor,Kluang,2025Q4,low_cost_house,9.0,1423000.0,158111.11,150000.0,150000.0,180000.0,9.0,9.0
Johor,Kluang,2025Q4,semi_detached,18.0,11758000.0,653222.22,656500.0,610000.0,751000.0,1.0,3.0
Johor,Kluang,2025Q4,terrace,97.0,32869000.0,338855.67,300000.0,245000.0,440000.0,52.0,80.0
Johor,Kluang,2026Q1,all,86.0,30434000.0,353883.72,263000.0,240000.0,450000.0,52.0,71.0
Johor,Kluang,2026Q1,cluster,6.0,4549000.0,758166.67,762000.0,717250.0,810500.0,0.0,0.0
Johor,Kluang,2026Q1,detached,4.0,1385000.0,346250.0,374000.0,218750.0,501500.0,2.0,3.0
Johor,Kluang,2026Q1,flat,1.0,130000.0,130000.0,130000.0,130000.0,130000.0,1.0,1.0
Johor,Kluang,2026Q1,low_cost_house,7.0,1113000.0,159000.0,160000.0,149000.0,172500.0,7.0,7.0
Johor,Kluang,2026Q1,semi_detached,11.0,6999000.0,636272.73,589000.0,495000.0,745500.0,0.0,5.0
Johor,Kluang,2026Q1,terrace,57.0,16258000.0,285228.07,250000.0,240000.0,330000.0,42.0,55.0
Johor,Kluang,2026Q2,all,124.0,48409000.0,390395.16,330000.0,247500.0,535750.0,53.0,89.0
Johor,Kluang,2026Q2,cluster,7.0,4713000.0,673285.71,686000.0,569000.0,793000.0,0.0,1.0
Johor,Kluang,2026Q2,detached,14.0,7281000.0,520071.43,512000.0,462500.0,538000.0,1.0,6.0
Johor,Kluang,2026Q2,low_cost_flat,1.0,80000.0,80000.0,80000.0,80000.0,80000.0,1.0,1.0
Johor,Kluang,2026Q2,low_cost_house,14.0,2317000.0,165500.0,155000.0,140500.0,200000.0,14.0,14.0
Johor,Kluang,2026Q2,semi_detached,13.0,8821000.0,678538.46,718000.0,550000.0,828000.0,0.0,2.0
Johor,Kluang,2026Q2,terrace,75.0,25197000.0,335960.0,306000.0,250000.0,394000.0,37.0,65.0
Johor,Kota Tinggi,2024Q1,all,251.0,87503000.0,348617.53,330000.0,220000.0,488000.0,122.0,193.0
Johor,Kota Tinggi,2024Q1,cluster,1.0,747000.0,747000.0,747000.0,747000.0,747000.0,0.0,0.0
Johor,Kota Tinggi,2024Q1,condo,3.0,445000.0,148333.33,150000.0,142500.0,155000.0,3.0,3.0
Johor,Kota Tinggi,2024Q1,detached,7.0,2832000.0,404571.43,380000.0,330000.0,420000.0,2.0,6.0
Johor,Kota Tinggi,2024Q1,low_cost_flat,1.0,105000.0,105000.0,105000.0,105000.0,105000.0,1.0,1.0
Johor,Kota Tinggi,2024Q1,low_cost_house,43.0,5817000.0,135279.07,80000.0,66000.0,195000.0,40.0,42.0
Johor,Kota Tinggi,2024Q1,semi_detached,12.0,6160000.0,513333.33,469500.0,414000.0,580000.0,0.0,8.0
Johor,Kota Tinggi,2024Q1,terrace,184.0,71397000.0,388027.17,356000.0,250000.0,525000.0,76.0,133.0
Johor,Kota Tinggi,2024Q2,all,178.0,59600000.0,334831.46,325000.0,247000.0,415000.0,82.0,154.0
Johor,Kota Tinggi,2024Q2,cluster,1.0,859000.0,859000.0,859000.0,859000.0,859000.0,0.0,0.0
Johor,Kota Tinggi,2024Q2,detached,4.0,1220000.0,305000.0,310000.0,240000.0,375000.0,2.0,4.0
Johor,Kota Tinggi,2024Q2,low_cost_house,26.0,3085000.0,118653.85,80000.0,80000.0,133750.0,25.0,26.0
Johor,Kota Tinggi,2024Q2,semi_detached,3.0,1416000.0,472000.0,472000.0,472000.0,472000.0,0.0,3.0
Johor,Kota Tinggi,2024Q2,terrace,144.0,53020000.0,368194.44,350000.0,270000.0,433500.0,55.0,121.0
Johor,Kota Tinggi,2024Q3,all,145.0,60786000.0,419213.79,390000.0,280000.0,513000.0,39.0,108.0
Johor,Kota Tinggi,2024Q3,cluster,7.0,6164000.0,880571.43,869000.0,841000.0,904500.0,0.0,0.0
Johor,Kota Tinggi,2024Q3,detached,12.0,4065000.0,338750.0,375000.0,293750.0,402500.0,3.0,11.0
Johor,Kota Tinggi,2024Q3,low_cost_house,12.0,2468000.0,205666.67,215000.0,151500.0,257750.0,10.0,12.0
Johor,Kota Tinggi,2024Q3,semi_detached,2.0,1245000.0,622500.0,622500.0,528750.0,716250.0,0.0,1.0
Johor,Kota Tinggi,2024Q3,terrace,112.0,46844000.0,418250.0,391000.0,320000.0,503250.0,26.0,84.0
Johor,Kota Tinggi,2024Q4,all,19.0,5992000.0,315368.42,355000.0,233500.0,440000.0,8.0,19.0
Johor,Kota Tinggi,2024Q4,detached,1.0,100000.0,100000.0,100000.0,100000.0,100000.0,1.0,1.0
Johor,Kota Tinggi,2024Q4,low_cost_house,3.0,312000.0,104000.0,50000.0,46000.0,135000.0,3.0,3.0
Johor,Kota Tinggi,2024Q4,terrace,15.0,5580000.0,372000.0,388000.0,313500.0,450000.0,4.0,15.0
Johor,Kota Tinggi,2025Q1,all,20.0,6448000.0,322400.0,360000.0,249250.0,385000.0,7.0,19.0
Johor,Kota Tinggi,2025Q1,detached,2.0,730000.0,365000.0,365000.0,362500.0,367500.0,0.0,2.0
Johor,Kota Tinggi,2025Q1,low_cost_house,3.0,480000.0,160000.0,180000.0,115000.0,215000.0,3.0,3.0
Johor,Kota Tinggi,2025Q1,semi_detached,1.0,580000.0,580000.0,580000.0,580000.0,580000.0,0.0,0.0
Johor,Kota Tinggi,2025Q1,terrace,14.0,4658000.0,332714.29,363500.0,272500.0,395000.0,4.0,14.0
Johor,Kota Tinggi,2025Q2,all,20.0,7036000.0,351800.0,350000.0,267500.0,407500.0,7.0,19.0
Johor,Kota Tinggi,2025Q2,detached,2.0,890000.0,445000.0,445000.0,417500.0,472500.0,0.0,2.0
Johor,Kota Tinggi,2025Q2,low_cost_house,4.0,890000.0,222500.0,235000.0,167500.0,290000.0,3.0,4.0
Johor,Kota Tinggi,2025Q2,terrace,14.0,5256000.0,375428.57,355000.0,292500.0,436250.0,4.0,13.0
Johor,Kota Tinggi,2025Q3,all,20.0,7422000.0,371100.0,390000.0,300000.0,450750.0,6.0,18.0
Johor,Kota Tinggi,2025Q3,detached,1.0,245000.0,245000.0,245000.0,245000.0,245000.0,1.0,1.0
Johor,Kota Tinggi,2025Q3,low_cost_house,2.0,450000.0,225000.0,225000.0,137500.0,312500.0,1.0,2.0
Johor,Kota Tinggi,2025Q3,semi_detached,2.0,653000.0,326500.0,326500.0,253250.0,399750.0,1.0,2.0
Johor,Kota Tinggi,2025Q3,terrace,15.0,6074000.0,404933.33,430000.0,335000.0,451500.0,3.0,13.0
Johor,Kota Tinggi,2025Q4,all,23.0,8009000.0,348217.39,400000.0,190000.0,450000.0,8.0,21.0
Johor,Kota Tinggi,2025Q4,detached,3.0,1010000.0,336666.67,380000.0,280000.0,415000.0,1.0,3.0
Johor,Kota Tinggi,2025Q4,low_cost_house,4.0,567000.0,141750.0,150000.0,121750.0,170000.0,4.0,4.0
Johor,Kota Tinggi,2025Q4,semi_detached,1.0,472000.0,472000.0,472000.0,472000.0,472000.0,0.0,1.0
Johor,Kota Tinggi,2025Q4,terrace,15.0,5960000.0,397333.33,420000.0,337500.0,460000.0,3.0,13.0
Johor,Kota Tinggi,2026Q1,all,20.0,7237000.0,361850.0,370000.0,347500.0,428750.0,4.0,19.0
Johor,Kota Tinggi,2026Q1,detached,2.0,720000.0,360000.0,360000.0,360000.0,360000.0,0.0,2.0
Johor,Kota Tinggi,2026Q1,low_cost_house,2.0,230000.0,115000.0,115000.0,97500.0,132500.0,2.0,2.0
Johor,Kota Tinggi,2026Q1,terrace,16.0,6287000.0,392937.5,391500.0,365250.0,442500.0,2.0,15.0
Johor,Kota Tinggi,2026Q2,all,24.0,8107000.0,337791.67,365000.0,232500.0,444000.0,9.0,22.0
Johor,Kota Tinggi,2026Q2,detached,1.0,180000.0,180000.0,180000.0,180000.0,180000.0,1.0,1.0
Johor,Kota Tinggi,2026Q2,flat,2.0,105000.0,52500.0,52500.0,48750.0,56250.0,2.0,2.0
Johor,Kota Tinggi,2026Q2,low_cost_house,2.0,370000.0,185000.0,185000.0,152500.0,217500.0,2.0,2.0
Johor,Kota Tinggi,2026Q2,terrace,19.0,7452000.0,392210.53,400000.0,312500.0,450000.0,4.0,17.0
Johor,Kulai,2024Q1,all,467.0,233970000.0,501006.42,460000.0,330000.0,610500.0,100.0,280.0
Johor,Kulai,2024Q1,cluster,38.0,29967000.0,788605.26,665000.0,618000.0,872000.0,0.0,7.0
Johor,Kulai,2024Q1,condo,14.0,4479000.0,319928.57,311000.0,228250.0,394500.0,7.0,14.0
Johor,Kulai,2024Q1,detached,9.0,6852000.0,761333.33,605000.0,200000.0,882000.0,4.0,4.0
Johor,Kulai,2024Q1,flat,3.0,525000.0,175000.0,180000.0,167500.0,185000.0,3.0,3.0
Johor,Kulai,2024Q1,low_cost_flat,18.0,2158000.0,119888.89,120000.0,111250.0,125000.0,18.0,18.0
Johor,Kulai,2024Q1,low_cost_house,44.0,12056000.0,274000.0,280000.0,257500.0,300000.0,35.0,44.0
Johor,Kulai,2024Q1,semi_detached,23.0,18282000.0,794869.57,682000.0,554500.0,1050000.0,1.0,5.0
Johor,Kulai,2024Q1,terrace,309.0,157759000.0,510546.93,475000.0,390000.0,599000.0,24.0,176.0
Johor,Kulai,2024Q1,townhouse,9.0,1892000.0,210222.22,150000.0,150000.0,250000.0,8.0,9.0
Johor,Kulai,2024Q2,all,543.0,308294000.0,567760.59,500000.0,400000.0,645000.0,65.0,277.0
Johor,Kulai,2024Q2,cluster,33.0,25743000.0,780090.91,618000.0,618000.0,800000.0,0.0,1.0
Johor,Kulai,2024Q2,condo,14.0,5232000.0,373714.29,390000.0,305000.0,445500.0,4.0,14.0
Johor,Kulai,2024Q2,detached,6.0,8261000.0,1376833.33,1025000.0,352500.0,2462500.0,2.0,2.0
Johor,Kulai,2024Q2,flat,4.0,850000.0,212500.0,215000.0,207500.0,220000.0,4.0,4.0
Johor,Kulai,2024Q2,low_cost_flat,4.0,535000.0,133750.0,120000.0,118750.0,135000.0,4.0,4.0
Johor,Kulai,2024Q2,low_cost_house,35.0,10350000.0,295714.29,295000.0,270000.0,315000.0,24.0,35.0
Johor,Kulai,2024Q2,semi_detached,19.0,19799000.0,1042052.63,800000.0,635000.0,1515000.0,0.0,3.0
Johor,Kulai,2024Q2,terrace,421.0,235695000.0,559845.61,518000.0,430000.0,640000.0,21.0,207.0
Johor,Kulai,2024Q2,townhouse,7.0,1829000.0,261285.71,251000.0,194000.0,270000.0,6.0,7.0
Johor,Kulai,2024Q3,all,439.0,220249000.0,501706.15,450000.0,350000.0,602000.0,66.0,265.0
Johor,Kulai,2024Q3,cluster,32.0,23882000.0,746312.5,710000.0,618000.0,865500.0,0.0,3.0
Johor,Kulai,2024Q3,condo,9.0,3215000.0,357222.22,393000.0,200000.0,476000.0,3.0,9.0
Johor,Kulai,2024Q3,detached,8.0,4290000.0,536250.0,422500.0,297500.0,596250.0,2.0,4.0
Johor,Kulai,2024Q3,flat,2.0,260000.0,130000.0,130000.0,95000.0,165000.0,2.0,2.0
Johor,Kulai,2024Q3,low_cost_flat,9.0,1181000.0,131222.22,145000.0,110000.0,150000.0,9.0,9.0
Johor,Kulai,2024Q3,low_cost_house,56.0,16134000.0,288107.14,294000.0,258750.0,328500.0,33.0,56.0
Johor,Kulai,2024Q3,semi_detached,18.0,15219000.0,845500.0,783500.0,685000.0,931750.0,0.0,3.0
Johor,Kulai,2024Q3,terrace,303.0,155600000.0,513531.35,480000.0,400000.0,600000.0,15.0,177.0
Johor,Kulai,2024Q3,townhouse,2.0,468000.0,234000.0,234000.0,221000.0,247000.0,2.0,2.0
Johor,Kulai,2024Q4,all,81.0,41067000.0,507000.0,430000.0,350000.0,530000.0,8.0,59.0
Johor,Kulai,2024Q4,cluster,1.0,420000.0,420000.0,420000.0,420000.0,420000.0,0.0,1.0
Johor,Kulai,2024Q4,condo,2.0,555000.0,277500.0,277500.0,241250.0,313750.0,1.0,2.0
Johor,Kulai,2024Q4,detached,2.0,3090000.0,1545000.0,1545000.0,1067500.0,2022500.0,0.0,0.0
Johor,Kulai,2024Q4,low_cost_house,4.0,1060000.0,265000.0,275000.0,260000.0,280000.0,4.0,4.0
Johor,Kulai,2024Q4,semi_detached,3.0,4110000.0,1370000.0,1550000.0,1255000.0,1575000.0,0.0,0.0
Johor,Kulai,2024Q4,terrace,69.0,31832000.0,461333.33,440000.0,368000.0,500000.0,3.0,52.0
Johor,Kulai,2025Q1,all,76.0,39567000.0,520618.42,455500.0,356000.0,599250.0,13.0,46.0
Johor,Kulai,2025Q1,cluster,4.0,3280000.0,820000.0,765000.0,750000.0,835000.0,0.0,0.0
Johor,Kulai,2025Q1,detached,2.0,3019000.0,1509500.0,1509500.0,1004750.0,2014250.0,0.0,1.0
Johor,Kulai,2025Q1,flat,2.0,390000.0,195000.0,195000.0,177500.0,212500.0,2.0,2.0
Johor,Kulai,2025Q1,low_cost_house,5.0,1333000.0,266600.0,270000.0,270000.0,298000.0,4.0,5.0
Johor,Kulai,2025Q1,semi_detached,1.0,910000.0,910000.0,910000.0,910000.0,910000.0,0.0,0.0
Johor,Kulai,2025Q1,terrace,60.0,30335000.0,505583.33,462500.0,397500.0,591250.0,5.0,36.0
Johor,Kulai,2025Q1,townhouse,2.0,300000.0,150000.0,150000.0,150000.0,150000.0,2.0,2.0
Johor,Kulai,2025Q2,all,91.0,48992000.0,538373.63,490000.0,400000.0,650000.0,10.0,51.0
Johor,Kulai,2025Q2,cluster,5.0,4790000.0,958000.0,880000.0,760000.0,1150000.0,0.0,0.0
Johor,Kulai,2025Q2,condo,4.0,1083000.0,270750.0,207500.0,194500.0,283750.0,3.0,4.0
Johor,Kulai,2025Q2,flat,1.0,187000.0,187000.0,187000.0,187000.0,187000.0,1.0,1.0
Johor,Kulai,2025Q2,low_cost_house,3.0,825000.0,275000.0,280000.0,272500.0,280000.0,3.0,3.0
Johor,Kulai,2025Q2,semi_detached,7.0,4908000.0,701142.86,780000.0,585000.0,829000.0,0.0,1.0
Johor,Kulai,2025Q2,terrace,71.0,37199000.0,523929.58,490000.0,432500.0,610000.0,3.0,42.0
Johor,Kulai,2025Q3,all,87.0,46276000.0,531908.05,488000.0,400000.0,625000.0,9.0,51.0
Johor,Kulai,2025Q3,cluster,1.0,710000.0,710000.0,710000.0,710000.0,710000.0,0.0,0.0
Johor,Kulai,2025Q3,condo,1.0,200000.0,200000.0,200000.0,200000.0,200000.0,1.0,1.0
Johor,Kulai,2025Q3,detached,3.0,1125000.0,375000.0,245000.0,237500.0,447500.0,2.0,2.0
Johor,Kulai,2025Q3,flat,1.0,100000.0,100000.0,100000.0,100000.0,100000.0,1.0,1.0
Johor,Kulai,2025Q3,low_cost_flat,1.0,110000.0,110000.0,110000.0,110000.0,110000.0,1.0,1.0
Johor,Kulai,2025Q3,low_cost_house,4.0,1000000.0,250000.0,250000.0,170000.0,330000.0,2.0,4.0
Johor,Kulai,2025Q3,semi_detached,7.0,7850000.0,1121428.57,1300000.0,900000.0,1400000.0,0.0,1.0
Johor,Kulai,2025Q3,terrace,68.0,34536000.0,507882.35,489000.0,423750.0,585000.0,2.0,41.0
Johor,Kulai,2025Q3,townhouse,1.0,645000.0,645000.0,645000.0,645000.0,645000.0,0.0,0.0
Johor,Kulai,2025Q4,all,94.0,46822000.0,498106.38,450000.0,350000.0,545000.0,12.0,68.0
Johor,Kulai,2025Q4,condo,4.0,1059000.0,264750.0,274500.0,227500.0,311750.0,3.0,4.0
Johor,Kulai,2025Q4,detached,3.0,2910000.0,970000.0,180000.0,155000.0,1390000.0,2.0,2.0
Johor,Kulai,2025Q4,flat,1.0,270000.0,270000.0,270000.0,270000.0,270000.0,1.0,1.0
Johor,Kulai,2025Q4,low_cost_flat,1.0,185000.0,185000.0,185000.0,185000.0,185000.0,1.0,1.0
Johor,Kulai,2025Q4,low_cost_house,6.0,1890000.0,315000.0,325000.0,280000.0,355000.0,2.0,6.0
Johor,Kulai,2025Q4,semi_detached,8.0,6233000.0,779125.0,787500.0,745000.0,832000.0,0.0,0.0
Johor,Kulai,2025Q4,terrace,71.0,34275000.0,482746.48,460000.0,393000.0,500000.0,3.0,54.0
Johor,Kulai,2026Q1,all,57.0,30480000.0,534736.84,460000.0,348000.0,647000.0,9.0,33.0
Johor,Kulai,2026Q1,cluster,4.0,3365000.0,841250.0,790000.0,727500.0,903750.0,0.0,0.0
Johor,Kulai,2026Q1,detached,2.0,460000.0,230000.0,230000.0,205000.0,255000.0,2.0,2.0
Johor,Kulai,2026Q1,low_cost_flat,2.0,320000.0,160000.0,160000.0,150000.0,170000.0,2.0,2.0
Johor,Kulai,2026Q1,low_cost_house,8.0,2610000.0,326250.0,335000.0,300000.0,350000.0,3.0,8.0
Johor,Kulai,2026Q1,semi_detached,4.0,4960000.0,1240000.0,1230000.0,945000.0,1525000.0,0.0,0.0
Johor,Kulai,2026Q1,terrace,35.0,18465000.0,527571.43,500000.0,400000.0,594000.0,0.0,19.0
Johor,Kulai,2026Q1,townhouse,2.0,300000.0,150000.0,150000.0,150000.0,150000.0,2.0,2.0
Johor,Kulai,2026Q2,all,88.0,43539000.0,494761.36,460000.0,380000.0,550000.0,8.0,61.0
Johor,Kulai,2026Q2,cluster,1.0,680000.0,680000.0,680000.0,680000.0,680000.0,0.0,0.0
Johor,Kulai,2026Q2,condo,2.0,380000.0,190000.0,190000.0,180000.0,200000.0,2.0,2.0
Johor,Kulai,2026Q2,detached,1.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,0.0,0.0
Johor,Kulai,2026Q2,flat,5.0,783000.0,156600.0,129000.0,129000.0,160000.0,5.0,5.0
Johor,Kulai,2026Q2,low_cost_flat,1.0,210000.0,210000.0,210000.0,210000.0,210000.0,1.0,1.0
Johor,Kulai,2026Q2,low_cost_house,7.0,2535000.0,362142.86,350000.0,340000.0,380000.0,0.0,7.0
Johor,Kulai,2026Q2,semi_detached,2.0,1070000.0,535000.0,535000.0,527500.0,542500.0,0.0,0.0
Johor,Kulai,2026Q2,terrace,69.0,35881000.0,520014.49,495000.0,420000.0,597000.0,0.0,46.0
Johor,Mersing,2024Q1,all,17.0,4792000.0,281882.35,260000.0,145000.0,380000.0,11.0,14.0
Johor,Mersing,2024Q1,detached,2.0,785000.0,392500.0,392500.0,326250.0,458750.0,1.0,1.0
Johor,Mersing,2024Q1,low_cost_house,5.0,640000.0,128000.0,120000.0,100000.0,145000.0,5.0,5.0
Johor,Mersing,2024Q1,semi_detached,1.0,750000.0,750000.0,750000.0,750000.0,750000.0,0.0,0.0
Johor,Mersing,2024Q1,terrace,9.0,2617000.0,290777.78,287000.0,170000.0,380000.0,5.0,8.0
Johor,Mersing,2024Q2,all,15.0,3870000.0,258000.0,295000.0,180000.0,310000.0,10.0,15.0
Johor,Mersing,2024Q2,detached,1.0,260000.0,260000.0,260000.0,260000.0,260000.0,1.0,1.0
Johor,Mersing,2024Q2,low_cost_house,3.0,315000.0,105000.0,120000.0,92500.0,125000.0,3.0,3.0
Johor,Mersing,2024Q2,terrace,11.0,3295000.0,299545.45,300000.0,290000.0,320000.0,6.0,11.0
Johor,Mersing,2024Q3,all,36.0,9879000.0,274416.67,253000.0,200000.0,328000.0,25.0,34.0
Johor,Mersing,2024Q3,low_cost_house,1.0,160000.0,160000.0,160000.0,160000.0,160000.0,1.0,1.0
Johor,Mersing,2024Q3,semi_detached,1.0,465000.0,465000.0,465000.0,465000.0,465000.0,0.0,1.0
Johor,Mersing,2024Q3,terrace,34.0,9254000.0,272176.47,253000.0,200000.0,326000.0,24.0,32.0
Johor,Mersing,2024Q4,all,12.0,2843000.0,236916.67,253000.0,199750.0,288750.0,11.0,12.0
Johor,Mersing,2024Q4,low_cost_house,2.0,195000.0,97500.0,97500.0,76250.0,118750.0,2.0,2.0
Johor,Mersing,2024Q4,semi_detached,1.0,300000.0,300000.0,300000.0,300000.0,300000.0,1.0,1.0
Johor,Mersing,2024Q4,terrace,9.0,2348000.0,260888.89,256000.0,250000.0,285000.0,8.0,9.0
Johor,Mersing,2025Q1,all,13.0,2951000.0,227000.0,200000.0,188000.0,256000.0,11.0,13.0
Johor,Mersing,2025Q1,detached,1.0,490000.0,490000.0,490000.0,490000.0,490000.0,0.0,1.0
Johor,Mersing,2025Q1,low_cost_house,3.0,290000.0,96666.67,90000.0,80000.0,110000.0,3.0,3.0
Johor,Mersing,2025Q1,terrace,9.0,2171000.0,241222.22,217000.0,200000.0,256000.0,8.0,9.0
Johor,Mersing,2025Q2,all,15.0,3496000.0,233066.67,235000.0,199000.0,288000.0,11.0,15.0
Johor,Mersing,2025Q2,detached,1.0,90000.0,90000.0,90000.0,90000.0,90000.0,1.0,1.0
Johor,Mersing,2025Q2,low_cost_house,1.0,130000.0,130000.0,130000.0,130000.0,130000.0,1.0,1.0
Johor,Mersing,2025Q2,terrace,13.0,3276000.0,252000.0,235000.0,200000.0,320000.0,9.0,13.0
Johor,Mersing,2025Q3,all,18.0,3642000.0,202333.33,199500.0,150000.0,248750.0,17.0,18.0
Johor,Mersing,2025Q3,low_cost_house,1.0,130000.0,130000.0,130000.0,130000.0,130000.0,1.0,1.0
Johor,Mersing,2025Q3,terrace,17.0,3512000.0,206588.24,200000.0,150000.0,256000.0,16.0,17.0
Johor,Mersing,2025Q4,all,8.0,2711000.0,338875.0,253000.0,195000.0,391250.0,5.0,6.0
Johor,Mersing,2025Q4,low_cost_house,2.0,280000.0,140000.0,140000.0,120000.0,160000.0,2.0,2.0
Johor,Mersing,2025Q4,terrace,6.0,2431000.0,405166.67,283000.0,251500.0,553750.0,3.0,4.0
Johor,Mersing,2026Q1,all,8.0,3287000.0,410875.0,434500.0,202500.0,596000.0,3.0,5.0
Johor,Mersing,2026Q1,low_cost_house,2.0,175000.0,87500.0,87500.0,78750.0,96250.0,2.0,2.0
Johor,Mersing,2026Q1,semi_detached,1.0,780000.0,780000.0,780000.0,780000.0,780000.0,0.0,0.0
Johor,Mersing,2026Q1,terrace,5.0,2332000.0,466400.0,499000.0,370000.0,578000.0,1.0,3.0
Johor,Mersing,2026Q2,all,7.0,1938000.0,276857.14,280000.0,175000.0,344000.0,4.0,7.0
Johor,Mersing,2026Q2,detached,1.0,170000.0,170000.0,170000.0,170000.0,170000.0,1.0,1.0
Johor,Mersing,2026Q2,terrace,6.0,1768000.0,294666.67,312000.0,205000.0,344000.0,3.0,6.0
Johor,Muar,2024Q1,all,182.0,89952000.0,494241.76,454500.0,240000.0,697500.0,51.0,113.0
Johor,Muar,2024Q1,condo,8.0,1861000.0,232625.0,200000.0,172500.0,290750.0,6.0,8.0
Johor,Muar,2024Q1,detached,5.0,3432000.0,686400.0,580000.0,400000.0,880000.0,0.0,2.0
Johor,Muar,2024Q1,flat,1.0,85000.0,85000.0,85000.0,85000.0,85000.0,1.0,1.0
Johor,Muar,2024Q1,low_cost_flat,1.0,170000.0,170000.0,170000.0,170000.0,170000.0,1.0,1.0
Johor,Muar,2024Q1,low_cost_house,35.0,4849000.0,138542.86,150000.0,99500.0,177500.0,34.0,35.0
Johor,Muar,2024Q1,semi_detached,48.0,33690000.0,701875.0,684000.0,470000.0,884500.0,1.0,15.0
Johor,Muar,2024Q1,terrace,84.0,45865000.0,546011.9,493000.0,377500.0,700000.0,8.0,51.0
Johor,Muar,2024Q2,all,177.0,91189000.0,515192.09,440000.0,300000.0,700000.0,45.0,114.0
Johor,Muar,2024Q2,condo,9.0,2668000.0,296444.44,295000.0,185000.0,440000.0,5.0,9.0
Johor,Muar,2024Q2,detached,6.0,4226000.0,704333.33,663000.0,447500.0,694000.0,0.0,2.0
Johor,Muar,2024Q2,low_cost_house,26.0,4483000.0,172423.08,180000.0,132500.0,227500.0,26.0,26.0
Johor,Muar,2024Q2,semi_detached,35.0,21712000.0,620342.86,550000.0,397500.0,750000.0,0.0,16.0
Johor,Muar,2024Q2,terrace,100.0,58058000.0,580580.0,496500.0,349500.0,874000.0,13.0,60.0
Johor,Muar,2024Q2,townhouse,1.0,42000.0,42000.0,42000.0,42000.0,42000.0,1.0,1.0
Johor,Muar,2024Q3,all,192.0,101841000.0,530421.88,450000.0,334000.0,633500.0,40.0,121.0
Johor,Muar,2024Q3,cluster,1.0,590000.0,590000.0,590000.0,590000.0,590000.0,0.0,0.0
Johor,Muar,2024Q3,condo,5.0,990000.0,198000.0,170000.0,120000.0,300000.0,5.0,5.0
Johor,Muar,2024Q3,detached,11.0,8652000.0,786545.45,565000.0,465000.0,656000.0,0.0,4.0
Johor,Muar,2024Q3,low_cost_house,24.0,4110000.0,171250.0,167500.0,135000.0,192000.0,23.0,24.0
Johor,Muar,2024Q3,semi_detached,43.0,30423000.0,707511.63,580000.0,449000.0,819000.0,1.0,18.0
Johor,Muar,2024Q3,terrace,108.0,57076000.0,528481.48,450000.0,353750.0,603250.0,11.0,70.0
Johor,Muar,2024Q4,all,59.0,33720000.0,571525.42,500000.0,399500.0,709000.0,6.0,32.0
Johor,Muar,2024Q4,cluster,3.0,3107000.0,1035666.67,1150000.0,953500.0,1175000.0,0.0,0.0
Johor,Muar,2024Q4,condo,1.0,210000.0,210000.0,210000.0,210000.0,210000.0,1.0,1.0
Johor,Muar,2024Q4,detached,1.0,460000.0,460000.0,460000.0,460000.0,460000.0,0.0,1.0
Johor,Muar,2024Q4,low_cost_house,3.0,708000.0,236000.0,235000.0,229000.0,242500.0,3.0,3.0
Johor,Muar,2024Q4,semi_detached,17.0,10532000.0,619529.41,500000.0,438000.0,698000.0,0.0,9.0
Johor,Muar,2024Q4,terrace,34.0,18703000.0,550088.24,485000.0,399750.0,662000.0,2.0,18.0
Johor,Muar,2025Q1,all,72.0,42935000.0,596319.44,487500.0,350000.0,685250.0,8.0,44.0
Johor,Muar,2025Q1,condo,3.0,815000.0,271666.67,315000.0,247500.0,317500.0,1.0,3.0
Johor,Muar,2025Q1,detached,1.0,580000.0,580000.0,580000.0,580000.0,580000.0,0.0,0.0
Johor,Muar,2025Q1,low_cost_house,5.0,1171000.0,234200.0,280000.0,170000.0,296000.0,4.0,5.0
Johor,Muar,2025Q1,semi_detached,21.0,18225000.0,867857.14,686000.0,490000.0,1250000.0,0.0,7.0
Johor,Muar,2025Q1,terrace,42.0,22144000.0,527238.1,482000.0,352500.0,538500.0,3.0,29.0
Johor,Muar,2025Q2,all,74.0,44101000.0,595959.46,510000.0,371250.0,695000.0,8.0,37.0
Johor,Muar,2025Q2,condo,3.0,845000.0,281666.67,220000.0,197500.0,335000.0,2.0,3.0
Johor,Muar,2025Q2,detached,3.0,2690000.0,896666.67,650000.0,445000.0,1225000.0,1.0,1.0
